Date,Close
5/27/2022 16:00:00,18.98
5/31/2022 16:00:00,18.95
6/1/2022 16:00:00,18.36
6/2/2022 16:00:00,18.72
6/3/2022 16:00:00,18.85
6/6/2022 16:00:00,18.71
6/7/2022 16:00:00,18.7
6/8/2022 16:00:00,18.13
6/9/2022 16:00:00,17.99
6/10/2022 16:00:00,18.09
6/13/2022 16:00:00,17.71
6/14/2022 16:00:00,17.46
6/15/2022 16:00:00,17.63
6/16/2022 16:00:00,17.35
6/17/2022 16:00:00,17.2
6/21/2022 16:00:00,17.57
6/22/2022 16:00:00,17.41
6/23/2022 16:00:00,17.54
6/24/2022 16:00:00,18.39
6/27/2022 16:00:00,18.15
6/28/2022 16:00:00,17.7
6/29/2022 16:00:00,17.69
6/30/2022 16:00:00,17.92
7/1/2022 16:00:00,18
7/5/2022 16:00:00,17.8
7/6/2022 16:00:00,17.35
7/7/2022 16:00:00,17.22
7/8/2022 16:00:00,17.25
7/11/2022 16:00:00,17.61
7/12/2022 16:00:00,17.61
7/13/2022 16:00:00,17.28
7/14/2022 16:00:00,17.16
7/15/2022 16:00:00,17.28
7/18/2022 16:00:00,17.93
7/19/2022 16:00:00,17.95
7/20/2022 16:00:00,17.95
7/21/2022 16:00:00,18.05
7/22/2022 16:00:00,18.53
7/25/2022 16:00:00,18.8
7/26/2022 16:00:00,18.85
7/27/2022 16:00:00,18.7
7/28/2022 16:00:00,18.6
7/29/2022 16:00:00,18.67
8/1/2022 16:00:00,18.17
8/2/2022 16:00:00,18.45
8/3/2022 16:00:00,18.19
8/4/2022 16:00:00,18.28
8/5/2022 16:00:00,18.4
8/8/2022 16:00:00,18.31
8/9/2022 16:00:00,18.31
8/10/2022 16:00:00,18.27
8/11/2022 16:00:00,18.53
8/12/2022 16:00:00,18.5
8/15/2022 16:00:00,18.52
8/16/2022 16:00:00,18.67
8/17/2022 16:00:00,18.64
8/18/2022 16:00:00,18.43
8/19/2022 16:00:00,18.26
8/22/2022 16:00:00,18.56
8/23/2022 16:00:00,18.69
8/24/2022 16:00:00,18.26
8/25/2022 16:00:00,18.41
8/26/2022 16:00:00,18.4
8/29/2022 16:00:00,18.3
8/30/2022 16:00:00,18.2
8/31/2022 16:00:00,18.15
9/1/2022 16:00:00,18.21
9/2/2022 16:00:00,18.19
9/6/2022 16:00:00,18.07
9/7/2022 16:00:00,18.36
9/8/2022 16:00:00,18.24
9/9/2022 16:00:00,18.25
9/12/2022 16:00:00,18.31
9/13/2022 16:00:00,17.93
9/14/2022 16:00:00,17.72
9/15/2022 16:00:00,17.95
9/16/2022 16:00:00,18.14
9/19/2022 16:00:00,18.06
9/20/2022 16:00:00,17.93
9/21/2022 16:00:00,17.68
9/22/2022 16:00:00,17.36
9/23/2022 16:00:00,17.27
9/26/2022 16:00:00,16.85
9/27/2022 16:00:00,16
9/28/2022 16:00:00,16.34
9/29/2022 16:00:00,16.05
9/30/2022 16:00:00,16.22
10/3/2022 16:00:00,16.32
10/4/2022 16:00:00,16.44
10/5/2022 16:00:00,15.82
10/6/2022 16:00:00,15.54
10/7/2022 16:00:00,15.79
10/10/2022 16:00:00,15.71
10/11/2022 16:00:00,15.82
10/12/2022 16:00:00,15.87
10/13/2022 16:00:00,16.05
10/14/2022 16:00:00,16.09
10/17/2022 16:00:00,16.75
10/18/2022 16:00:00,16.95
10/19/2022 16:00:00,16.94
10/20/2022 16:00:00,17
10/21/2022 16:00:00,17.3
10/24/2022 16:00:00,17.79
10/25/2022 16:00:00,18.14
10/26/2022 16:00:00,18.21
10/27/2022 16:00:00,18.21
10/28/2022 16:00:00,18.42
10/31/2022 16:00:00,18.45
11/1/2022 16:00:00,18.51
11/2/2022 16:00:00,18.07
11/3/2022 16:00:00,18.23
11/4/2022 16:00:00,18.46
11/7/2022 16:00:00,18.49
11/8/2022 16:00:00,18.68
11/9/2022 16:00:00,18.12
11/10/2022 16:00:00,18.48
11/11/2022 16:00:00,18.45
11/14/2022 16:00:00,18.5
11/15/2022 16:00:00,18.23
11/16/2022 16:00:00,18.5
11/17/2022 16:00:00,18.5
11/18/2022 16:00:00,18.71
11/21/2022 16:00:00,18.65
11/22/2022 16:00:00,18.65
11/23/2022 16:00:00,18.7
11/25/2022 13:00:00,19.02
11/28/2022 16:00:00,19.06
11/29/2022 16:00:00,19.18
11/30/2022 16:00:00,19.02
12/1/2022 16:00:00,19.15
12/2/2022 16:00:00,19.19
12/5/2022 16:00:00,19.21
12/6/2022 16:00:00,19.2
12/7/2022 16:00:00,19.19
12/8/2022 16:00:00,19.09
12/9/2022 16:00:00,19.02
12/12/2022 16:00:00,18.98
12/13/2022 16:00:00,19.15
12/14/2022 16:00:00,19.13
12/15/2022 16:00:00,19.06
12/16/2022 16:00:00,18.73
12/19/2022 16:00:00,18.83
12/20/2022 16:00:00,18.49
12/21/2022 16:00:00,18
12/22/2022 16:00:00,18.5
12/23/2022 16:00:00,18.66
12/27/2022 16:00:00,18.78
12/28/2022 16:00:00,18.51
12/29/2022 16:00:00,18.8
12/30/2022 16:00:00,19.08
